Player,height,weight,college,Year,Pos,Age,G,MP,PER,TS%,USG%,WS,BPM,VORP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS
Keith Benson,208.0,106.0,Indiana University,2012.0,C,23.0,3.0,9.0,6.0,0.0,5.1,0.0,-10.4,0.0,0.0,,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0
Bismack Biyombo,206.0,115.0,,2014.5,C,21.5,74.5,1592.8333333333333,12.712975391498881,0.5457091722595078,11.487919463087248,3.0668903803131995,-2.027293064876958,-0.022595078299776285,0.5242125279642058,,0.524579418344519,0.5242125279642058,0.5458165548098435,500.248322147651,32.4675615212528,19.628635346756152,111.67785234899328,69.25727069351231,367.744966442953
MarShon Brooks,196.0,90.0,Providence College,2013.5,SG,24.5,33.166666666666664,532.0,14.193467336683417,0.5236180904522613,23.489447236180904,0.7994974874371861,-3.34321608040201,-0.08241206030150755,0.4471055276381909,0.35718090452261303,0.4666582914572865,0.48245226130653274,0.7405879396984925,107.77386934673366,71.24120603015075,30.738693467336685,11.115577889447236,64.62814070351759,384.1507537688442
Alec Burks,198.0,97.0,University of Colorado,2014.5,SG,22.5,50.166666666666664,1103.0,13.541196013289037,0.5191960132890365,22.70564784053156,1.754485049833887,-2.362126245847176,0.010299003322259118,0.42586710963455154,0.3541860465116279,0.44348504983388704,0.46290697674418607,0.746421926910299,161.4983388704319,103.30897009966777,36.50498338870432,8.930232558139535,79.14285714285714,576.8671096345515
Jimmy Butler,201.0,99.0,Marquette University,2014.5,SG,24.5,66.5,2146.6666666666665,18.534085213032583,0.561952380952381,20.053634085213034,8.72781954887218,3.4082706766917297,3.4345864661654137,0.44343609022556385,0.3288546365914787,0.4754736842105263,0.4798170426065163,0.8153358395989976,340.09774436090225,222.3609022556391,102.79448621553885,32.12280701754386,98.94486215538848,1096.561403508772
Derrick Byars,201.0,99.0,Vanderbilt University,2012.0,PF,27.0,2.0,37.0,14.9,0.392,15.7,0.1,0.6,0.0,0.273,0.0,0.6,0.273,1.0,11.0,1.0,2.0,0.0,0.0,10.0
Norris Cole,188.0,79.0,Cleveland State University,2014.625,PG,25.625,54.375,1231.125,9.33080459770115,0.47512873563218394,18.251494252873563,0.6744827586206896,-3.932643678160919,-0.6466666666666667,0.4066114942528735,0.31928045977011493,0.4399057471264368,0.45023908045977007,0.7354804597701148,125.9816091954023,182.06436781609196,50.97011494252874,6.947126436781609,92.69885057471264,446.2689655172414
Eric Dawson,206.0,113.0,Midwestern State University,2012.0,C,27.0,4.0,39.0,14.6,0.582,18.6,0.1,-5.9,0.0,0.583,,0.583,0.583,0.5,10.0,0.0,1.0,2.0,3.0,15.0
Justin Dentmon,180.0,83.0,University of Washington,2012.25,PG,26.25,3.5,46.5,1.1428571428571428,0.3567142857142857,19.714285714285715,-0.07142857142857142,-9.757142857142856,-0.07142857142857142,0.30457142857142855,,0.5304285714285715,0.33285714285714285,,5.571428571428571,7.0,1.2857142857142858,0.0,4.857142857142857,18.0
Jerome Dyson,190.0,81.0,University of Connecticut,2012.0,PG,24.0,9.0,180.0,11.3,0.525,22.0,0.1,-3.1,-0.1,0.396,0.125,0.45,0.406,0.778,19.0,18.0,11.0,2.0,20.0,67.0
Kenneth Faried,203.0,103.0,Morehead State University,2014.5,PF,24.5,68.16666666666667,1756.5,19.796332518337408,0.5763691931540342,19.623471882640587,5.9283618581907085,1.4608801955990218,1.5665036674816624,0.5465892420537898,,0.5489070904645477,0.5465892420537898,0.6523202933985329,603.3740831295844,75.3520782396088,56.3838630806846,61.2640586797066,99.77750611246944,845.6919315403424
Jeff Foote,213.0,120.0,Cornell University,2012.0,C,24.0,4.0,39.0,-0.9,0.333,9.7,-0.1,-12.0,-0.1,0.333,,0.333,0.333,,6.0,0.0,0.0,1.0,2.0,4.0
Courtney Fortson,180.0,83.0,University of Arkansas,2012.0,PG,23.0,6.666666666666667,63.333333333333336,9.78,0.4525,23.580000000000002,-0.030000000000000006,-4.85,-0.05,0.3454,0.23210000000000003,0.4197,0.3921,0.667,11.2,7.5,2.4,0.0,7.5,26.3
Jimmer Fredette,188.0,88.0,Brigham Young University,2014.4444444444443,SG,24.444444444444443,32.22222222222222,409.44444444444446,13.28241379310345,0.5355275862068966,22.56551724137931,0.6068965517241379,-3.8686206896551734,-0.31413793103448273,0.4245965517241379,0.3849758620689655,,0.5015034482758621,,54.48620689655172,74.16206896551724,20.651724137931033,2.6206896551724137,50.46551724137931,326.75172413793103
Mickell Gladness,211.0,99.0,Alabama A&M University,2012.0,PF,25.0,17.333333333333332,168.0,8.661538461538461,0.42188461538461536,12.711538461538462,0.16923076923076924,-4.861538461538462,-0.16923076923076924,0.4117307692307692,,0.4117307692307692,0.4117307692307692,,46.96153846153846,3.8461538461538463,3.1923076923076925,16.73076923076923,5.346153846153846,47.0
Andrew Goudelock,190.0,90.0,College of Charleston,2013.6666666666667,SG,24.666666666666668,16.333333333333332,158.33333333333334,8.751020408163265,0.48097959183673467,22.228571428571428,0.08163265306122448,-6.342857142857143,-0.40816326530612246,0.39265306122448984,,0.44848979591836735,0.4620408163265306,,25.653061224489797,16.979591836734695,4.244897959183674,0.32653061224489793,18.285714285714285,146.44897959183675
Jordan Hamilton,178.0,72.0,University of North Texas,2014.0,SF,23.0,30.142857142857142,445.57142857142856,13.329383886255922,0.5061137440758294,20.223696682464457,0.9052132701421801,-1.3838862559241707,0.15118483412322276,0.4033981042654028,0.36259715639810425,0.43557819905213274,0.490957345971564,,115.76303317535545,31.454976303317537,23.421800947867297,10.829383886255924,26.687203791469194,240.4218009478673
Justin Harper,208.0,102.0,University of Richmond,2015.0,PF,25.0,7.333333333333333,50.0,3.3181818181818183,0.4062272727272727,19.99090909090909,-0.20454545454545456,-8.481818181818182,-0.14090909090909093,0.3323181818181818,0.2379090909090909,0.32936363636363636,0.4100909090909091,,8.545454545454545,1.5454545454545454,1.5,1.9090909090909092,4.818181818181818,17.318181818181817
Josh Harrellson,208.0,124.0,University of Kentucky,2013.0,C,23.0,25.0,296.0,13.156,0.523,14.453333333333333,0.9893333333333332,-1.0506666666666666,0.13333333333333333,0.4417466666666667,0.34836000000000006,0.5134133333333334,0.5108533333333334,0.64804,104.02666666666667,11.826666666666666,13.986666666666666,16.346666666666668,14.373333333333333,120.4
Terrel Harris,196.0,86.0,Oklahoma State University,2012.75,SG,24.75,15.5,148.0,0.5387096774193552,0.30651612903225806,17.29032258064516,-0.2838709677419355,-8.682258064516128,-0.20645161290322578,0.22182258064516128,0.07274193548387096,0.3046290322580645,0.23920967741935487,0.652,31.06451612903226,13.82258064516129,4.258064516129032,2.306451612903226,17.532258064516128,35.403225806451616
Tobias Harris,190.0,86.0,University of New Orleans,2014.5,PF,21.5,51.5,1488.9,16.087184466019416,0.5496543689320389,21.066990291262133,4.135533980582523,-0.33106796116504855,0.9436893203883495,0.4669339805825243,0.32136893203883493,0.510652427184466,0.505335922330097,0.811221359223301,343.8893203883495,99.53009708737864,44.699029126213595,30.59223300970874,77.55339805825243,834.8174757281554
Cory Higgins,196.0,81.0,University of Colorado,2012.5,PG,22.5,22.0,227.5,5.259090909090909,0.39518181818181825,25.10454545454546,-1.1227272727272728,-10.386363636363637,-0.8636363636363636,0.32377272727272727,0.2,0.3449090909090909,0.33854545454545454,0.6727272727272727,30.636363636363637,31.772727272727273,4.7272727272727275,5.181818181818182,33.68181818181818,131.45454545454547
Darington Hobson,201.0,95.0,University of New Mexico,2012.0,SG,24.0,5.0,39.0,-3.3,0.154,16.9,-0.2,-14.1,-0.1,0.154,0.0,0.286,0.154,,3.0,6.0,0.0,0.0,2.0,4.0
Tyler Honeycutt,203.0,85.0,"University of California, Los Angeles",2012.5,SF,21.5,12.0,60.0,7.2124999999999995,0.3651250000000001,17.462500000000002,-0.0375,-7.45,-0.0375,0.3105,0.208125,0.333,0.323625,0.75,12.5,5.125,2.5,2.25,3.125,15.5
Dennis Horner,206.0,104.0,North Carolina State University,2012.0,PF,23.0,8.0,22.0,6.6,0.434,14.1,0.0,-13.6,-0.1,0.25,0.0,0.333,0.25,0.75,5.0,0.0,0.0,0.0,1.0,5.0
Kyrie Irving,190.0,87.0,Duke University,2014.5,PG,21.5,63.5,2170.6666666666665,21.271128608923885,0.5602125984251968,28.855118110236223,7.042782152230972,2.893700787401575,2.814698162729659,0.45673753280839896,0.3827979002624672,0.48639370078740163,0.5113700787401575,0.8735905511811023,219.23884514435696,361.90551181102364,87.05249343832021,21.38057742782152,174.28083989501312,1415.4383202099737
Reggie Jackson,190.0,94.0,Boston College,2014.625,PG,23.625,60.0,1519.375,15.837916666666667,0.51076875,23.738749999999996,3.7327083333333335,-0.08916666666666666,1.0,0.4261854166666667,0.30274375000000003,0.47647708333333333,0.4677229166666667,0.8558416666666667,215.70625,300.19375,49.6875,8.03125,132.81666666666666,841.4291666666667
Charles Jenkins,190.0,99.0,Hofstra University,2012.75,PG,22.75,42.25,443.75,8.889940828402368,0.4443550295857988,16.753846153846155,0.1301775147928994,-6.455029585798817,-0.534319526627219,0.4197751479289941,,0.4251597633136094,0.4243491124260355,0.6435443786982249,38.31360946745562,75.58579881656804,18.124260355029588,2.8579881656804735,30.86390532544379,153.03550295857988
Carldell Johnson,178.0,81.0,University of Alabama at Birmingham,2012.0,PG,29.0,15.0,119.0,8.9,0.372,17.2,0.0,-4.5,-0.1,0.314,0.267,0.35,0.371,0.333,9.0,22.0,8.0,0.0,7.0,27.0
Ivan Johnson,203.0,104.0,University of Oregon,2012.5,PF,27.5,62.5,984.5,15.072799999999999,0.551376,20.7144,2.2552,-2.0104,0.0,0.516864,0.191688,0.5274880000000001,0.51876,0.6636960000000001,248.08,39.728,50.176,15.792,70.104,408.992
JaJuan Johnson,206.0,113.0,Wake Forest University,2012.0,PF,22.0,36.0,298.0,11.4,0.456,22.4,0.2,-6.3,-0.3,0.446,,0.446,0.446,0.667,58.0,6.0,5.0,14.0,14.0,114.0
Jerome Jordan,213.0,114.0,University of Tulsa,2013.5,C,26.5,32.5,245.5,17.284615384615385,0.5934923076923077,16.19692307692308,0.9738461538461538,0.05846153846153845,0.1676923076923077,0.5265076923076923,,0.5265076923076923,0.5265076923076923,0.843323076923077,79.8,10.092307692307692,5.7384615384615385,12.092307692307692,15.538461538461538,106.98461538461538
Cory Joseph,190.0,87.0,University of Texas at Austin,2014.5,PG,22.5,60.666666666666664,1180.5,13.324725274725274,0.5234340659340659,17.130769230769232,3.104120879120879,-0.5524725274725275,0.5626373626373626,0.45465384615384613,0.3142087912087912,0.48293681318681314,0.48075,0.767662087912088,165.4532967032967,182.07142857142858,46.58516483516483,14.104395604395604,71.29945054945055,505.93131868131866
Enes Kanter,211.0,111.0,,2014.625,C,21.625,65.0,1451.75,19.497692307692308,0.5719903846153847,23.388461538461538,4.306730769230769,-2.542692307692308,-0.21807692307692308,0.5274384615384616,0.3466711538461538,0.5337519230769231,0.5319096153846155,0.7643384615384614,486.9673076923077,43.04038461538462,26.901923076923076,30.494230769230768,110.04615384615384,821.1403846153846
D.J. Kennedy,211.0,111.0,,2012.0,SF,22.0,2.0,59.0,4.7,0.466,12.1,0.0,-5.6,-0.1,0.417,0.5,0.375,0.5,0.0,7.0,3.0,2.0,0.0,3.0,12.0
Brandon Knight,178.0,78.0,Stanford University,2014.625,PG,22.625,55.625,1746.75,14.479999999999999,0.5219595505617978,24.82629213483146,2.22,-1.0608988764044942,0.5368539325842697,0.41461573033707866,0.36068089887640453,0.4422292134831461,0.47749662921348307,0.8165775280898878,213.04269662921348,272.52134831460677,61.31685393258427,11.017977528089888,168.5370786516854,957.0067415730338
Malcolm Lee,196.0,90.0,"University of California, Los Angeles",2013.3333333333333,SG,22.333333333333332,12.0,178.0,8.716666666666667,0.45038888888888895,15.213888888888887,0.23055555555555557,-2.7750000000000004,-0.008333333333333335,0.3756111111111111,,0.40597222222222223,0.4076944444444444,,31.055555555555557,25.25,9.555555555555555,4.777777777777778,13.416666666666666,67.38888888888889
Kawhi Leonard,201.0,104.0,San Diego State University,2014.5,SF,22.5,66.33333333333333,2025.6666666666667,21.63065326633166,0.5944572864321608,21.90452261306533,9.454773869346734,6.172864321608039,4.3432160804020095,0.4965678391959799,0.3849145728643216,0.5402713567839197,0.5502763819095478,0.82821608040201,414.5929648241206,154.74371859296483,118.20603015075378,47.60301507537689,92.60301507537689,1118.4170854271356
Travis Leslie,193.0,92.0,University of Georgia,2012.0,SG,21.0,10.0,45.0,14.6,0.39,20.5,0.1,-0.2,0.0,0.357,,0.357,0.357,0.444,9.0,5.0,2.0,2.0,2.0,14.0
Jon Leuer,208.0,103.0,University of Wisconsin,2014.125,PF,24.125,44.5,699.25,14.365168539325843,0.5330252808988765,18.30252808988764,2.174438202247191,-1.666573033707865,0.27191011235955054,0.4836179775280899,,0.5122949438202248,0.5098960674157303,0.7174859550561798,233.29494382022472,51.9747191011236,21.713483146067414,16.702247191011235,41.17134831460674,395.42134831460675
DeAndre Liggins,198.0,94.0,University of Kentucky,2015.0,SG,26.0,30.166666666666668,326.6666666666667,8.667403314917127,0.49125966850828734,12.179005524861878,0.4359116022099447,-1.712707182320442,0.012154696132596687,0.41098895027624316,,0.43560220994475135,0.4687182320441989,,83.9060773480663,40.39779005524862,35.71823204419889,10.160220994475138,32.49723756906077,116.2486187845304
Shelvin Mack,190.0,92.0,Butler University,2014.3636363636363,PG,23.363636363636363,37.54545454545455,659.5454545454545,12.446973365617435,0.5035956416464892,20.144309927360776,1.1905569007263923,-2.827602905569007,-0.06731234866828087,0.42811138014527844,0.31107748184019374,0.486634382566586,0.4799055690072639,,99.12106537530266,152.8401937046005,30.937046004842614,1.910411622276029,63.81598062953995,331.17433414043586
Vernon Macklin,208.0,102.0,University of Florida,2012.0,C,25.0,23.0,135.0,18.2,0.559,15.1,0.5,-0.6,0.0,0.543,,0.543,0.543,0.571,34.0,5.0,4.0,4.0,3.0,46.0
E'Twaun Moore,208.0,102.0,,2014.5,SG,24.5,63.333333333333336,1184.3333333333333,10.911842105263158,0.509528947368421,17.221052631578946,1.3289473684210527,-2.3573684210526316,-0.07105263157894737,0.4334368421052632,0.3701578947368421,0.46313157894736845,0.49303157894736843,0.7503447368421052,121.16315789473684,119.08157894736843,41.93684210526316,17.36842105263158,56.46052631578947,456.0052631578947
Darius Morris,193.0,86.0,University of Michigan,2013.7142857142858,PG,22.714285714285715,22.714285714285715,253.85714285714286,7.471069182389936,0.45286163522012574,17.839622641509433,-0.05157232704402515,-5.935849056603773,-0.32452830188679244,0.38244025157232703,0.3077358490566037,0.43530817610062894,0.43352830188679237,0.5886037735849057,31.534591194968552,47.301886792452834,11.761006289308176,0.6037735849056604,27.20754716981132,109.37106918238993
Marcus Morris,188.0,88.0,Northwestern University,2014.125,SF,24.125,61.625,1555.0,12.382961460446248,0.5173651115618662,19.345638945233265,3.340973630831643,-0.9803245436105475,0.7957403651115619,0.4241237322515213,0.3517768762677485,0.46880121703853955,0.4931947261663286,0.6813002028397566,311.0304259634888,110.37931034482759,52.42596348884381,18.49290060851927,83.54361054766734,783.3407707910751
Markieff Morris,188.0,88.0,Northwestern University,2014.875,PF,24.875,64.0,1678.75,14.0255859375,0.51090234375,22.168945312499996,2.8990234375,-0.9599609375,0.6025390625,0.439916015625,0.326431640625,0.466953125,0.47317382812500003,0.76117578125,394.90234375,121.267578125,67.435546875,42.341796875,120.65234375,844.794921875
Daniel Orton,208.0,115.0,University of Kentucky,2013.0,C,22.0,17.0,180.66666666666666,12.082352941176472,0.530843137254902,13.639215686274508,0.3627450980392157,-1.7235294117647058,0.0196078431372549,0.4884705882352941,,0.49443137254901964,0.4884705882352941,0.6037450980392157,45.1764705882353,9.058823529411764,6.117647058823529,10.490196078431373,10.980392156862745,50.568627450980394
Jeremy Pargo,188.0,99.0,Gonzaga University,2012.75,PG,25.75,30.5,433.5,8.190983606557378,0.4459016393442623,22.30655737704918,-0.309016393442623,-6.83360655737705,-0.5565573770491803,0.37258196721311476,0.31493442622950824,0.39522950819672126,0.4170901639344263,0.6467868852459018,37.51639344262295,65.57377049180327,12.139344262295081,1.0491803278688525,41.64754098360656,178.2377049180328
Chandler Parsons,208.0,104.0,University of Florida,2014.5,SF,25.5,62.333333333333336,2000.8333333333333,14.705080213903743,0.5526417112299465,18.9475935828877,5.18903743315508,1.7368983957219253,2.2975935828877003,0.4607914438502673,0.36724866310160426,0.5187566844919786,0.5315,0.7003877005347592,324.6764705882353,197.17379679144386,66.44652406417113,24.358288770053477,106.62566844919786,921.2620320855615
Ryan Reid,203.0,105.0,Florida State University,2012.0,PF,25.0,5.0,17.0,17.6,0.8,16.0,0.1,-5.5,0.0,0.8,,0.8,0.8,,2.0,0.0,0.0,0.0,1.0,8.0
Ricky Rubio,193.0,87.0,,2014.5,PG,23.5,58.833333333333336,1869.5,16.194900849858357,0.5037535410764873,18.158923512747872,4.663172804532578,1.291501416430595,1.78385269121813,0.3762181303116148,0.3147847025495751,0.397342776203966,0.4156657223796035,0.8302917847025496,279.06232294617564,568.6515580736544,141.5014164305949,8.63172804532578,181.29745042492917,686.8611898016998
Josh Selby,188.0,83.0,University of Kansas,2012.5,PG,20.5,19.0,148.0,2.457894736842105,0.3951052631578948,22.05263157894737,-0.42105263157894735,-10.273684210526318,-0.39473684210526316,0.32752631578947367,0.14194736842105263,0.38005263157894736,0.3436315789473684,0.7465263157894737,12.368421052631579,23.157894736842106,5.684210526315789,0.0,23.210526315789473,51.68421052631579
Iman Shumpert,196.0,99.0,Georgia Institute of Technology,2014.625,SG,23.625,54.0,1375.75,10.245138888888889,0.4986481481481481,15.607407407407406,1.7701388888888887,-0.3048611111111111,0.6166666666666666,0.39745138888888887,0.3390648148148148,0.4434398148148148,0.4732106481481481,0.7460416666666667,205.45833333333334,111.70601851851852,69.4675925925926,14.780092592592593,73.09722222222223,439.63425925925924
Xavier Silas,196.0,92.0,Northern Illinois University,2012.0,SG,24.0,2.0,39.0,0.1,0.337,23.3,-0.1,-10.5,-0.1,0.267,0.167,0.333,0.3,0.667,4.0,3.0,0.0,0.0,3.0,11.0
Chris Singleton,203.0,104.0,Florida State University,2013.0,SF,23.0,49.333333333333336,868.3333333333334,8.191891891891892,0.4509594594594595,14.080405405405406,0.8952702702702703,-2.662837837837838,0.029054054054054083,0.37602027027027024,0.29117567567567565,0.3966486486486486,0.42141216216216215,0.6456689189189189,184.0608108108108,37.11486486486486,47.37162162162162,23.12837837837838,37.148648648648646,238.09459459459458
Donald Sloan,190.0,92.0,Texas A&M University,2013.2,PG,25.2,27.4,468.1,10.793065693430655,,17.4029197080292,0.8357664233576643,-4.223722627737226,-0.2233576642335766,,,,,,91.85401459854015,132.29562043795622,16.62773722627737,1.7007299270072993,46.197080291970806,239.34306569343065
Jerry Smith,188.0,86.0,University of Louisville,2012.0,PG,24.0,5.0,46.0,7.8,0.25,13.9,0.0,-1.7,0.0,0.214,0.167,0.25,0.25,,7.0,4.0,5.0,0.0,0.0,7.0
Nolan Smith,188.0,83.0,Duke University,2012.5,PG,23.5,42.0,414.5,7.466666666666667,0.4344761904761904,22.133333333333333,-0.3952380952380953,-6.923809523809524,-0.5,0.3700952380952381,0.2532857142857143,0.40904761904761905,0.4018095238095237,0.714,42.19047619047619,49.142857142857146,12.761904761904763,2.0476190476190474,35.80952380952381,139.85714285714286
Greg Stiemsma,211.0,117.0,University of Wisconsin,2013.5,C,27.5,50.75,762.0,10.89704433497537,0.5615862068965516,11.175369458128078,1.782758620689655,0.7152709359605912,0.5896551724137932,0.5370788177339901,,0.5384334975369458,0.5370788177339901,0.6818866995073892,208.1576354679803,28.822660098522167,36.14778325123153,72.16748768472907,43.53694581280788,202.807881773399
Julyan Stone,198.0,90.0,University of Texas at El Paso,2013.0,SG,24.0,15.666666666666666,109.0,10.004255319148937,0.533595744680851,10.16595744680851,0.2851063829787234,-1.3744680851063829,0.04680851063829788,0.46531914893617016,,0.5909787234042554,0.5071276595744681,0.7021489361702129,20.893617021276597,22.851063829787233,5.170212765957447,2.8085106382978724,7.553191489361702,25.48936170212766
Isaiah Thomas,185.0,81.0,Indiana University,2014.625,PG,24.625,63.5,1867.5,20.736614173228347,0.5810118110236221,27.03208661417323,7.123425196850393,2.22755905511811,2.312795275590551,0.43926574803149604,0.36714370078740155,0.4846653543307086,0.5108267716535433,0.8697106299212599,178.05905511811022,354.4704724409449,67.63188976377953,7.133858267716535,161.4763779527559,1323.007874015748
Lance Thomas,203.0,106.0,Duke University,2014.625,PF,25.625,41.875,822.375,8.978507462686567,0.5083194029850746,14.761194029850746,0.6495522388059701,-4.254925373134329,-0.586865671641791,0.43205373134328356,,0.43362388059701495,0.4556358208955224,0.7766507462686567,134.0686567164179,38.6179104477612,20.623880597014924,6.465671641791045,40.59402985074627,298.9582089552239
Malcolm Thomas,206.0,102.0,San Diego State University,2013.5,PF,24.5,7.5,56.125,9.31,0.49305000000000004,14.555000000000001,0.04166666666666667,-5.5183333333333335,-0.125,0.41326666666666667,,0.46303333333333335,0.4223,,25.266666666666666,3.7333333333333334,1.5333333333333334,1.4833333333333334,6.75,21.0
Trey Thompkins,206.0,107.0,University of Texas at Austin,2012.0,C,21.0,24.0,119.0,12.0,0.445,27.2,0.0,-8.9,-0.2,0.393,0.308,0.417,0.426,0.714,24.0,3.0,3.0,3.0,6.0,57.0
Klay Thompson,201.0,97.0,Washington State University,2014.5,SG,23.5,77.33333333333333,2530.3333333333335,16.443749999999998,0.569125,24.81336206896552,6.204525862068965,0.453448275862069,1.6370689655172415,0.4516400862068965,0.41827155172413794,0.4781530172413793,0.542146551724138,0.8506508620689656,262.1034482758621,175.21336206896552,70.96336206896552,42.38577586206897,136.0,1492.4008620689656
Mychel Thompson,208.0,102.0,University of Minnesota,2012.0,SG,23.0,5.0,95.0,2.2,0.375,13.7,-0.2,-8.3,-0.2,0.292,0.364,0.231,0.375,,5.0,7.0,2.0,1.0,5.0,18.0
Tristan Thompson,206.0,107.0,University of Texas at Austin,2014.5,PF,22.5,77.66666666666667,2230.1666666666665,15.271244635193133,0.5530944206008584,15.185407725321888,6.009012875536481,-0.5712446351931331,0.917167381974249,0.526480686695279,,0.5279356223175966,0.526480686695279,0.6045493562231758,684.1030042918455,65.81115879828326,40.622317596566525,60.40343347639485,87.12875536480686,741.6480686695279
Jeremy Tyler,208.0,117.0,,2013.0,C,21.0,25.0,220.4,9.844,,20.9136,0.064,-7.9952,-0.3992,,,,,,88.896,8.328,7.672,13.936,22.592,123.984
Edwin Ubiles,198.0,92.0,Siena College,2012.0,SF,25.0,4.0,52.0,7.3,0.362,17.5,0.0,-8.8,-0.1,0.278,0.2,0.308,0.306,1.0,10.0,1.0,1.0,1.0,1.0,14.0
Jan Vesely,211.0,108.0,,2013.4,PF,22.4,43.2,646.2,11.170833333333333,0.5057638888888888,12.7875,1.2194444444444443,-0.3958333333333334,0.29305555555555557,0.5172083333333334,,0.5186805555555556,0.5172083333333334,0.37977777777777777,167.11111111111111,26.86111111111111,33.68055555555556,25.666666666666668,35.93055555555556,174.38888888888889
Nikola Vucevic,213.0,117.0,University of Southern California,2014.5,C,23.5,66.5,1985.3333333333333,18.963659147869674,0.5204235588972432,23.193734335839597,4.855889724310777,0.47293233082706765,1.4223057644110275,0.49815538847117796,,0.5015588972431078,0.5013984962406015,0.6967418546365914,688.3258145363409,141.937343358396,56.02255639097744,61.634085213032584,116.90726817042606,1009.8070175438596
Kemba Walker,203.0,95.0,University of Kentucky,2014.5,PG,23.5,73.83333333333333,2501.3333333333335,18.53295711060948,0.5178374717832956,26.42189616252822,5.658013544018059,2.060270880361174,2.724830699774266,0.4087223476297968,0.341451467268623,0.4393905191873589,0.4646884875846501,0.8248419864559821,288.66139954853276,402.9548532731377,103.37923250564334,29.38374717832957,157.8194130925508,1386.3882618510158
Derrick Williams,190.0,90.0,University of Illinois at Urbana-Champaign,2014.9,PF,22.9,55.4,1147.9,12.894404332129964,0.5283104693140793,19.36407942238267,2.2545126353790614,-3.224187725631769,-0.3684115523465704,0.4348231046931408,0.292326714801444,0.49137003610108315,0.47626534296028883,0.705398916967509,266.8285198555957,46.85920577617328,32.55234657039711,16.514440433212997,62.75812274368231,589.9747292418773
Elliot Williams,196.0,86.0,University of Memphis,2014.5,SG,24.5,20.333333333333332,264.8333333333333,10.495901639344261,0.5070327868852459,18.454918032786882,0.2385245901639344,-4.731147540983607,-0.6254098360655738,0.415516393442623,0.3255081967213114,0.4608852459016393,0.48190163934426233,0.5448278688524589,76.59836065573771,42.85245901639344,21.040983606557376,2.237704918032787,38.959016393442624,245.4344262295082
Jordan Williams,188.0,83.0,New Mexico State University,2012.0,C,21.0,43.0,635.0,14.5,0.544,14.7,1.3,-3.1,-0.2,0.507,,0.507,0.507,0.652,156.0,11.0,21.0,15.0,23.0,197.0
Chris Wright,203.0,102.0,University of Dayton,2013.0,SF,23.666666666666668,11.666666666666666,105.33333333333333,16.362857142857145,0.5841142857142857,18.062857142857144,0.4799999999999999,-2.351428571428572,0.09142857142857143,0.5304,,0.5345142857142857,0.5304,,35.42857142857143,3.8857142857142857,6.4,10.057142857142857,6.714285714285714,59.142857142857146
Quincy Acy,201.0,108.0,Baylor University,2015.2222222222222,PF,24.22222222222222,39.77777777777778,590.5555555555555,11.986312849162012,0.5576229050279329,13.481005586592179,1.4874301675977655,-1.5980446927374303,0.08044692737430169,0.47540502793296097,0.33233798882681564,0.4996256983240223,0.5159860335195531,0.7270335195530727,186.04469273743015,30.536312849162012,20.79608938547486,20.51396648044693,30.88268156424581,232.29329608938548
Josh Akognon,180.0,83.0,"California State University, Fullerton",2013.0,PG,26.0,3.0,9.0,15.3,0.625,20.3,0.0,-0.2,0.0,0.5,0.5,0.5,0.625,,1.0,1.0,0.0,0.0,0.0,5.0
Harrison Barnes,190.0,92.0,Northeastern University,2015.0,SF,22.0,77.2,2285.0,12.574352331606217,0.5366139896373058,18.17098445595855,4.436787564766839,-0.9759067357512955,0.5753886010362694,0.4506036269430052,0.3688134715025906,0.4798445595854922,0.5005932642487047,0.7634378238341969,365.77720207253884,112.59844559585493,57.523316062176164,15.795336787564766,83.87305699481865,924.7979274611399
Will Barton,198.0,79.0,University of Memphis,2015.0,SG,24.0,53.142857142857146,1043.5714285714287,13.287096774193547,0.49827150537634407,21.03494623655914,1.7486559139784945,-1.7381720430107528,0.3040322580645161,0.4178521505376344,0.27773387096774194,0.4648172043010752,0.4567177419354838,0.7770913978494624,220.78225806451613,111.86290322580645,42.22849462365591,20.06451612903226,74.23655913978494,560.3736559139785
Aron Baynes,208.0,117.0,Washington State University,2015.0,C,28.0,59.0,830.0,14.210847457627118,0.5583050847457627,17.26508474576271,2.9271186440677965,-1.7016949152542373,0.22000000000000003,0.5088406779661017,,0.5113728813559322,0.5090779661016949,0.8228033898305085,293.3423728813559,36.82372881355932,14.298305084745763,30.63728813559322,53.59661016949153,374.5762711864407
Kent Bazemore,196.0,91.0,Old Dominion University,2014.7142857142858,SG,24.714285714285715,59.714285714285715,1065.5714285714287,10.98181818181818,0.5060215311004785,20.98133971291866,1.4370813397129187,-2.1906698564593303,0.26674641148325356,0.41376315789473683,0.3339138755980861,0.4625023923444976,0.47686842105263155,0.6552846889952153,178.58851674641147,99.39712918660287,55.14832535885167,25.504784688995215,80.73205741626795,476.11722488038276
Bradley Beal,196.0,93.0,University of Florida,2015.0,SG,21.0,64.8,2154.8,15.702777777777778,0.5409475308641976,24.279629629629632,4.617592592592592,0.25308641975308643,1.2882716049382716,0.43906481481481485,0.39852469135802465,0.46316358024691356,0.5073858024691358,0.7919104938271605,233.55246913580248,207.10493827160494,68.30864197530865,19.425925925925927,124.6358024691358,1188.6913580246915
